InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
558101,84029G,Women's Casual Plain Simple Long Sleeve T-Shirt Loose Dress,1,26-06-2011 13:56,19,18112.0,United Kingdom
C539090,20977,Invisibles Thong,2,16-12-2010 09:48,12,16996.0,United Kingdom
545028,23308,High Waisted-Rise Ladies Colored Denim Stretch Skinny Destroyed Ripped Distressed Jeans for Women,24,25-02-2011 15:21,18,13973.0,United Kingdom
578154,23209,Women's Long Sleeves Rash Guard Athletic Swim Aztec UPF 50+ Tankini Sets Swimsuit,2,23-11-2011 11:30,6,15117.0,United Kingdom
542933,22457,Women's Silk Touch Performance Polo,3,02-02-2011 10:56,29,14411.0,United Kingdom
551546,22386,Women Long Sleeve Zipper Sherpa Sweatshirt Soft Fleece Pullover Outwear Coat,10,03-05-2011 09:34,14,18062.0,United Kingdom
556504,21617,Women's Comfort Revolution Seamless Brief Panty,2,13-06-2011 08:47,46,13936.0,United Kingdom
581136,22358,Women's Ethnic Cotton Linen Short/Long Sleeves Irregular Dress,2,07-12-2011 13:16,9,18273.0,United Kingdom
543036,21108,Women's Lace Long Sleeve Tops Casual Round Neck Top Blouses,6,02-02-2011 15:57,22,17223.0,United Kingdom
578263,22507,Unisex V-Neck 3 Pocket Scrub Top (Available in 15 Colors),64,23-11-2011 13:27,10,17422.0,United Kingdom
561001,23083,Zulu No Show Socks for Men and Women (3 Pairs),4,22-07-2011 14:23,12,16711.0,United Kingdom
577738,22667,Premium Turkish Cotton Waffle Weave Lightweight Kimono Spa Bathrobe for Women,1,21-11-2011 13:35,14,13739.0,United Kingdom
559123,85159B,Self Expressions Women's Lace Wing & Tailored Push Up Bra 2-Pack Bra,1,06-07-2011 12:26,16,17341.0,United Kingdom
564376,84711B,Women's Formal Floral Lace Cap Sleeve Evening Party Maxi Dress,1,25-08-2011 10:25,19,14196.0,United Kingdom
549047,22952,Women's Stretchy Skinny Sheer Mesh Insert Workout Leggings Yoga Tights,-2,06-04-2011 10:07,55,17783.0,United Kingdom
580914,22963,2019 Women's Summer Casual Chiffon Short Sleeve Tie Waist Wide Leg Jumpsuits High Waisted Long Rompers,24,06-12-2011 13:42,8,14871.0,United Kingdom
562106,22139,Women's Plus Size Stretch Denim Jacket,3,02-08-2011 15:19,16,14076.0,United Kingdom
C556818,21890,Womens High Waist Two Pieces Bikini Set Striped Tassel Swimsuit,25,15-06-2011 10:01,8,17284.0,United Kingdom
537461,23397,Women's Flex-to-go Relaxed Fit Cargo Bermuda Short,1,07-12-2010 10:06,22,15649.0,United Kingdom
563839,71270,Women Sexy Criss Cross Front Spaghetti Strap Basic Round HollowOut Neck Seamless Camisole Tank Top,4,19-08-2011 13:24,27,16828.0,United Kingdom
549680,22427,Women's Plus Size Boyfriend Jeans,1,11-04-2011 13:02,43,12701.0,Germany
C569952,22537,Womens Peasant Tops Deep V-Neck Lace Ruched Front Ruffle Blouse Long Sleeve Pleated Low Cut Shirt(XS-4XL),1,06-10-2011 18:30,9,16160.0,United Kingdom
573403,21202,Women's Solid Button Down 3/4 Sleeve Cropped Bolero Cardigan Sweater (S-4X),1,30-10-2011 15:50,24,16506.0,United Kingdom
547122,20866,Womens Distressed Hawk Print Mesh V Neck Loose Graphic Short Sleeve T-Shirt Tops Blouse,12,21-03-2011 11:52,17,17678.0,United Kingdom
561905,22072,Womens Rayon Belt Detail Bandage Bodycon Party Dress,6,01-08-2011 09:31,64,14947.0,United Kingdom
569665,22778,Women's Causal Strapless Cute Basic Solid Cotton Tube Top,72,05-10-2011 13:34,11,12789.0,Netherlands
568212,20618,Women's Cropped Bolero 3/4 Sleeve Button Down Cardigan Sweater (S-4X),12,25-09-2011 16:05,24,15154.0,United Kingdom
564380,22633,Women's Ease in to Comfort Fit Pull-On Modern City Shorts,12,25-08-2011 10:39,27,14314.0,United Kingdom
C569959,84755,Women's 2/3 Sleeve Colorblock Slim Bodycon Business Pencil Dress,2,06-10-2011 18:39,49,13983.0,United Kingdom
570695,22606,Women's Sexy One Shoulder Sleeveless Ruffle Bodycon Midi Club Party Dress,12,12-10-2011 08:56,13,17489.0,United Kingdom
566013,85206A,4 Pack - Women's Basic Cami with Adjustable Spaghetti Straps Tank Top,6,08-09-2011 12:16,21,17004.0,United Kingdom
552563,22966,Women's Summer Casual T Shirt Dresses Beach Cover up Plain Tank Dress with Pockets,10,10-05-2011 11:54,14,17597.0,United Kingdom
567523,22957,Pack of 5 Womens Winter Soft Warm Thick Knit Wool Vintage Casual Crew Socks,12,21-09-2011 08:27,26,17034.0,United Kingdom
552644,22895,Women's Legging Full Length Performance Compression Pants,12,10-05-2011 13:25,12,15063.0,United Kingdom
569546,22384,Women's Plus Size Strappy High Waist Bikini Swimsuit M-XXXL,3,04-10-2011 16:39,18,15276.0,United Kingdom
570001,21430,Women's Dry Polo Short Sleeve,4,07-10-2011 09:10,54,14427.0,United Kingdom
554441,23082,Vintage Floral Cocktail Dress Cap Sleeve Retro Pencil Dress,6,24-05-2011 12:22,72,13213.0,United Kingdom
550467,22961,Women Links Pants,1,18-04-2011 13:36,8,18009.0,United Kingdom
566520,21535,Women's Casual Sexy Lace Sleeveless High Waist One Piece Pants Jumpsuits Rompers Ladies Outfits,1,13-09-2011 11:26,15,17757.0,United Kingdom
561605,15056N,Women's Strike Zone Pants,1,28-07-2011 12:09,9,13925.0,United Kingdom
C546519,22720,Women’s Casual Unbalanced Crew Neck Knit Sweater Loose Pullover Cardigan,12,14-03-2011 12:27,23,14350.0,United Kingdom
565838,22279,Women's Comfort Stretch Pencil Midi Skirt,12,07-09-2011 11:43,28,15071.0,United Kingdom
557802,84970s,Womens Plus Size Swimwear Peplum Tankini Tops Tummy Control 2 Piece Floral Retro Swimsuits,-1,23-06-2011 10:15,22,15130.0,United Kingdom
572094,21363,Maternity Long Dress Ruffles Lace Off Shoulder Stretchy Maxi Photography Dress,6,20-10-2011 14:52,49,17420.0,United Kingdom
562418,22662,Purple Label Women's Jasmine 2278 V-Neck Top Scrubs,4,04-08-2011 16:34,16,16572.0,United Kingdom
560805,22283,Women's Plus-Size Marina Solid Stretch Boardshort,3,21-07-2011 10:44,21,14259.0,United Kingdom
553732,23247,Sexy Lace Dresses for Women Party Club Night Bodycon V Neck Bandage Rompers See Through Mini Skirts,2,19-05-2011 08:27,21,12481.0,Germany
572188,22209,Women's Sport Bra with Cookies (Pack of 2),10,21-10-2011 11:06,34,14967.0,United Kingdom
581428,23536,Womens T Shirts Leopard Print Patchwork Tops for Women Long Sleeve Leopard Printed Casual Blouse,13,08-12-2011 15:37,12,13404.0,United Kingdom
551158,22968,Women Breast Petals Lift Nipplecovers Push Up Self Adhesive Strapless Backless Invisible Bra Reusable Magic Bras,1,26-04-2011 15:00,20,16823.0,United Kingdom
556502,23322,Women Sexy Teddy Lingerie One Piece Lace Bodysuit,8,13-06-2011 08:43,6,13761.0,United Kingdom
571670,22562,DRI-Equip Women's Neon Color High Visibility Athletic T-Shirts in Sizes S-4XL,4,18-10-2011 13:12,17,12611.0,Italy
571505,21731,Kayla Underwire Banded Bra Underwear,4,17-10-2011 15:19,70,17244.0,United Kingdom
544661,82580,Women's 3 Pack Classic Seamless Hipster Brief Bikini Panties,3,22-02-2011 13:59,16,15303.0,United Kingdom
563892,22633,"Women's Tank Top with Built-in Bra,Basic Cami with Adjustable Strap Layering Padded Cami Top for Yoga",1,19-08-2011 17:08,25,16330.0,United Kingdom
554502,22734,Amazon Brand - Lark & Ro Women's Lightweight Long Sleeve Cardigan,24,24-05-2011 14:47,16,14289.0,United Kingdom
C564320,21770,"Women's 2019 Pardon My Trench Rain Jacket, Breathable, Lightweight",4,24-08-2011 13:20,77,16536.0,United Kingdom
542221,21790,Women's Swim Bottom High Waist Retro Basic Full Coverage Bikini Tankini Swimsuit Briefs,2,26-01-2011 12:40,24,14978.0,United Kingdom
547389,23147,Womens Casual Color Block Long Sleeve Pullover Tops Loose Lightweight Tunic Shirt,6,22-03-2011 16:08,27,16721.0,United Kingdom
560264,23005,Tshirt Dresses for Women - Cute Tulip Cut Ruched Bodycon Mini Dresses Sheath Sundress,25,17-07-2011 13:46,41,12833.0,United Kingdom
C569034,72349B,Women's Lurex Metallic Shimmer Tights,4,30-09-2011 10:42,7,16240.0,United Kingdom
537840,22156,Womens Off The Shoulder Ruffles Pockets Dress Side Split Maxi Dresses,12,08-12-2010 15:03,15,13531.0,United Kingdom
575320,22582,Mile High Super Skinny Jeans,12,09-11-2011 13:30,26,17011.0,United Kingdom
C574955,17012D,Women Long Sleeve Lace Hem Blouse Layered Scoop Neck Tunic Loose Fit Dress,2,08-11-2011 09:56,37,15066.0,United Kingdom
556879,23109,Women's 3/4 Sleeve Cross Front Wrapped V Neck Top S-3XL Plus Size -Made in U.S.A.,-1,15-06-2011 12:07,56,16461.0,United Kingdom
548005,20980,Womens Casual Boho Long Sleeve Off Shoulder Renaissance Peasant Dress,-3,29-03-2011 10:49,13,14128.0,United Kingdom
563544,21866,Half Slips for Women Underskirt Short Mini Skirt with Floral Lace Waistband,6,17-08-2011 12:10,16,17937.0,United Kingdom
543370,84598,Women's Rib-Collar Tunic Sweater,12,07-02-2011 14:51,15,12359.0,Cyprus
545048,22192,OTW Classic Super No Show Socks 3-Pack (Black) Men's Off The Wall Basics,2,27-02-2011 11:48,34,14810.0,United Kingdom
545433,23194,Women's Long Sleeve Soft Bamboo Solid Fall Cardigan Sweater -Made in USA,25,02-03-2011 15:15,3,17923.0,United Kingdom
539662,21591,Women's Pullover Sweaters Long Sleeve Crewneck Cute Heart Knitted Sweaters,400,21-12-2010 10:18,10,14135.0,United Kingdom
538248,84279P,"Women’s Trouser Socks, 6 Pairs, Opaque Stretchy Nylon Knee High, Many Colors",10,10-12-2010 12:14,59,18116.0,United Kingdom
578544,22701,Maternity Robe 3 in 1 Labor Delivery Nursing Gown Hospital Breastfeeding Dress Bathrobes,3,24-11-2011 15:01,14,17096.0,United Kingdom
578352,23183,Women's Plus Size Floral Tops V Neck T-Shirts Short Sleeve Casual Tees,1,24-11-2011 10:02,52,16596.0,United Kingdom
536633,21524,Women's Petite Poly Proportioned Short Pant,144,02-12-2010 11:20,19,14901.0,United Kingdom
581150,22196,Amazon Brand - Lark & Ro Women's Plus Size Straight Leg Trouser Pant: Classic Fit,3,07-12-2011 14:12,32,17266.0,United Kingdom
562112,20658,Women's Bohemian Floral Printed Wrap V Neck Short Sleeve High Split Beach Party Maxi Dress,1,02-08-2011 15:53,26,18236.0,United Kingdom
548981,84796A,Women Body Shaper Tummy Control Shapewear High Waist Mid-Thigh Slimmer Shorts Underwear Butt Lifter Bodysuit Panties,3,05-04-2011 12:24,28,15442.0,United Kingdom
574733,22750,Women's Brushed Tech Stretch Short,25,06-11-2011 15:17,10,17082.0,United Kingdom
551013,22435,Bra Strap Clips Conceal Bra Straps Cleavage Control Clip,1,26-04-2011 10:54,24,15108.0,European Community
569632,22953,Women Babydoll Lingerie Lace Chemise Halter Nightwear Teddy Dress,1,05-10-2011 11:57,15,13808.0,United Kingdom
565612,21984,Scrub Zone Professional Medical 2-Pocket Drawstring Scrub Pant,-2,05-09-2011 15:17,22,12616.0,France
568471,22756,Womens Socks Cactus Crew Socks Gifts Cotton Long Funny Socks for Women Novelty Funky Cute Cartoon Socks 5 Pairs WCS1-Cactus,1,27-09-2011 11:49,9,17805.0,United Kingdom
575618,20718,Womens Sports Bras Padded Seamless Activewear Fitness Bra Support for Yoga Gym Workout S-XL,4,10-11-2011 12:57,67,15463.0,United Kingdom
565918,48187,Women's Wide Band Pull On Ankle Pant with Tummy Control,2,07-09-2011 16:27,18,13249.0,United Kingdom
559912,23167,Women's Sexy Spaghetti Straps Slit Formal Long Bridesmaid Maxi Party Evening Dress Mermaid Prom Gown,25,13-07-2011 15:04,39,14221.0,United Kingdom
568100,22251,Women's One Piece Swimsuit Ruffle Solid Monokinis Tummy Control Swimwear With Criss Cross Tie Back Bathing Suits,6,23-09-2011 15:20,17,15475.0,United Kingdom
C577832,22728,Womens Elegant Ruched Ruffle High Waist Pencil Midi Mid-Calf Skirt,12,22-11-2011 10:18,22,18274.0,United Kingdom
550188,22633,Women's Pull on Marilyn Straight Leg Jeans,2,14-04-2011 18:57,13,12457.0,Switzerland
C544831,22079,"Women's Lace Tisha Full Fit T-Shirt Bra, Seamless Plus Size Lace Bra with Hidden Underwire",-6,24-02-2011 10:01,16,15146.0,United Kingdom
C574584,23369,"Hanes Womens Crew Sock, White, 9-11(Shoe 5-9)",4,04-11-2011 18:11,5,15482.0,United Kingdom
576093,20723,"Nipple Covers Reusable with Carry Case, Adhesive Silicone Pasties for Women",1,14-11-2011 09:05,2,17744.0,United Kingdom
571372,79190A,Salome 0413 Womens Butt Lifter Shapewear Fajas Colombianas Reductoras y Moldeadoras,-1,17-10-2011 11:55,15,17201.0,United Kingdom
550767,21949,"Women's Compression Pants - Athletic Tights – Leggings for Yoga, Gym, Running w/Hidden Pocket",24,20-04-2011 12:32,4,14776.0,United Kingdom
560548,21210,Womens Opaque Warm Fleece Lined Tights - Thermal Winter Tights,1,19-07-2011 12:42,20,17867.0,United Kingdom
574336,21620,Maidenform Flexees Women's Shapewear Comfort Devotion Body Briefer,5,04-11-2011 09:52,8,12397.0,Belgium
554035,21043,Women's Modest Floral Long Sleeve Pockets Midi Work Casual Dress,24,20-05-2011 14:07,2,16187.0,United Kingdom
560931,21523,Women's 8 Pack Microfiber Bikini,1,22-07-2011 10:25,21,16365.0,United Kingdom
550185,22558,"Post Belly Band Postpartum Recovery Belt Girdle Belly Binder, Cotton",20,14-04-2011 18:22,30,17142.0,United Kingdom
571477,21843,Women's Sexy Deep V Neck Shorts Long Sleeve Knitted One Piece Bodysuit Bodycon Rompers Overall,2,17-10-2011 14:54,80,12794.0,Portugal
549313,84991,Women's One Piece Swimsuits Racing Training Sports Athletic Swimwear,1,08-04-2011 09:45,29,12393.0,Australia
543537,21078,Women Workout Yoga Spaghetti Strap Racerback Tank Top with Built in Bra,1,09-02-2011 13:50,31,12401.0,Belgium
543010,20972,Women's Ultra High Waisted Bikini Bottom 50s Ruched Boyleg Swimsuit Bottom,1,02-02-2011 13:16,25,18250.0,United Kingdom
580643,22919,Summer Womens Beach Wear Cover up Swimwear Beachwear Bikini Cardigan,24,05-12-2011 12:59,27,14547.0,United Kingdom
561106,85071B,Sleepwear Womens Stripe Nightgown Button Down Duster Short Sleeve House Dress S-XXL,4,25-07-2011 11:37,22,14246.0,United Kingdom
550998,22910,Women's Long Sleeve Slim Fit Turtleneck Basic Layering T-Shirt,48,26-04-2011 09:12,29,12414.0,Austria
563071,21071,Women's Casual Short Sleeve Loose Blouse High Low Hem Ruffle Peplum Tops T Shirts,6,11-08-2011 15:43,82,17633.0,United Kingdom
C573086,22197,Women's Performance High-Rise Full Length Active Legging,6,27-10-2011 14:27,184,13991.0,United Kingdom
C538803,85034C,"Women's Zip Up Fleece Robe, Warm Loose Bathrobe",3,14-12-2010 11:55,49,16262.0,United Kingdom
574307,82486,Women's Briella Roll Cuff Jean Short,8,03-11-2011 16:40,59,15809.0,United Kingdom
547059,21122,Ladie's Gothic Steampunk Clothing Skirt Lace Up Retro Victorian Punk Cincher Vintage Long Ruffle Skirt,12,20-03-2011 12:50,19,14693.0,United Kingdom
577090,22561,Women's Heavyweight Jersey Pullover Hoodie,6,17-11-2011 16:02,122,13828.0,United Kingdom
572313,84997B,Nipple Covers Sticky Bra Adhesive Strapless Backless Bra Stick On Bra for Women Pink,-1,23-10-2011 15:54,16,14731.0,United Kingdom
559877,22068,Women's tac Patrol Pant,2,13-07-2011 11:17,29,15561.0,United Kingdom
554324,21876,Womens 11.5 inch Inseam Butt Lift Stretch Bermuda Shorts,25,23-05-2011 15:38,21,12712.0,Germany
C552556,22419,Women's Floral Printed Three-Quarter Sleeve Blouse,5,10-05-2011 11:21,76,17504.0,United Kingdom
C566185,22360,Women's Off Shoulder Flare Sleeve Elastic Pullover Crop Top,1,09-09-2011 13:02,18,18167.0,United Kingdom
558452,84969,Women Lift Nipplecovers Adhesive Strapless Backless Bra Invisible Plunge Reusable Bra Beige,2,29-06-2011 13:51,55,15208.0,United Kingdom
556495,22624,Women's Basic Ultra Soft Fleece Solid Pullover Hoodie Sweatshirt,2,12-06-2011 15:14,79,18069.0,United Kingdom
539312,21213,Scrubs Melissa 5047 Knit Long Sleeve Underscrub Tee Shirt,1,16-12-2010 18:01,19,15197.0,United Kingdom
569327,21812,"Gownies - Labor & Delivery Maternity Hospital Gown Maternity, Hospital Bag Must Have, Best",10,03-10-2011 12:47,21,15091.0,United Kingdom
C556649,21210,Women's Secret Figure Pull-On Knit Straight Pant w/Tummy Control,2,13-06-2011 16:15,38,15238.0,United Kingdom
559048,22067,"Grip Socks for Women and Men (3 pairs) - Low Non Slip Socks for Hospital, Yoga, Pilates, Pure Barre",1,05-07-2011 15:48,45,13027.0,United Kingdom
546874,21908,Women's Western Yoke Two Snap Flap Pocket Shirt,3,17-03-2011 16:33,4,16976.0,United Kingdom
538002,21084,Junior's Uniform Skinny Stretch Twill Pant,4,09-12-2010 11:48,16,14932.0,Channel Islands
545073,21260,Women's Casual Long Sleeve Henley Shirt Button Tunic Tops Blouse,12,28-02-2011 09:26,18,14036.0,United Kingdom
552967,22646,Women's Plus Size Short French Terry Zip-Front Robe,1,12-05-2011 13:12,25,16006.0,United Kingdom
574511,23009,Women's Plus Size Molded Cup Camisole,4,04-11-2011 13:26,9,15597.0,United Kingdom
554990,20992,Super High Waisted Stretchy Skinny Jeans in 10 Colors (S-XXXL),1,29-05-2011 13:57,13,16567.0,United Kingdom
C556793,21671,Women's Plus Size Power Conceal-Her High-Waisted Mid-Thigh Short,4,14-06-2011 13:54,29,12818.0,Austria
574038,22703,Women's Junior Sized Basic Solid Sleeveless Crop Tank Top,5,02-11-2011 12:56,34,18164.0,United Kingdom
563196,22488,10 Solid Color Women's Thong Bikini Set String Swimsuit for S-XL Body,6,12-08-2011 16:54,34,14406.0,United Kingdom
C552863,22328,Women's Maternity 5 Pocket Super Soft Secret Fit Belly Boot Cut Pant,2,11-05-2011 16:52,39,13012.0,United Kingdom
542132,72800E,Smart & Sexy Women's Swim Secret Side Ruched Bikini Bottom,12,25-01-2011 15:59,16,12691.0,France
561125,23310,Amazon Brand - Lark & Ro Women's Wide Leg Ponte Pant,20,25-07-2011 12:58,19,17364.0,United Kingdom
C574499,22424,Women's Loose Cotton Jumpsuit Baggy Overalls for Women Plus Size,25,04-11-2011 13:14,50,14412.0,United Kingdom
552891,84375,Women's Summer Loose Kimono Cardigans Batwing Sleeve Sheer Shawl Cover ups,24,12-05-2011 10:45,22,14681.0,United Kingdom
543280,22667,Barelythere Women's Microfiber Crop Top (Replaced with Bali 103J),8,06-02-2011 14:56,23,14438.0,United Kingdom
547221,20725,"Long Nightgown,Women’s Loungewear Short Sleeve Sleepwear Full Length Sleep Shirt with Pockets",12,21-03-2011 15:06,9,13262.0,United Kingdom
C577819,22335,Sanderson Sisters Squad Cute T Shirt Halloween Graphic Tees for Women Hocus Pocus Funny Shirts Fall Casual Tops,2,22-11-2011 09:23,19,17313.0,United Kingdom
566282,23188,Women's Comfort Curvy Skinny Jean,7,11-09-2011 14:29,19,15782.0,United Kingdom
541483,21707,Women's Secret Figure Pull-On Knit Skinny Pant,12,18-01-2011 12:40,44,15395.0,United Kingdom
C577350,22114,Women's Casual Chic Blouse Short Sleeve Round Neck Dovetail Hem T-Shirt,1,18-11-2011 15:35,18,14315.0,United Kingdom
579116,21198,Amazon Brand - Lark & Ro Women's Three Quarter Sleeve Blouse,8,28-11-2011 11:54,36,17346.0,United Kingdom
557021,22142,Women's Basic 3/4 Sleeve Open Front Cropped Cardigan,1,16-06-2011 12:55,9,17642.0,United Kingdom
577743,21506,Women's Comfortsoft Cotton Stretch Boy Brief (Pack of 3)(assorted colors),4,21-11-2011 13:44,34,17006.0,United Kingdom
543482,23523,Amazon Brand - Arabella Women's Classic Lace Nursing Bralette (For A-C Cups),36,08-02-2011 17:16,64,17881.0,United Kingdom
547912,21559,Women's Plus Size Casual Loose Pocket Long Dress Short Sleeve Plus Size Slit Maxi Dress XL-5X,12,28-03-2011 12:27,149,18010.0,United Kingdom
543037,22334,Womens Summer Long Sleeve Cardigan Sexy Maxi Dresses,6,02-02-2011 16:01,6,12350.0,Norway
C569996,23355,Women's Relaxed-Fit Side Elastic Tapered-Leg Jean,12,06-10-2011 20:38,15,15322.0,United Kingdom
576640,22979,Women's Oversized V Neck Fuzzy Sherpa Fleece Pullover Sweaters Jumper,10,16-11-2011 09:44,16,13894.0,United Kingdom
C556281,22621,Yoga Waist REG/Plus Women's Buttery Soft Workout Gym Leggings,6,09-06-2011 20:32,34,14040.0,United Kingdom
C550538,23168,Womens Draped Wrap Tank Tops Halter Neck Chiffon Sleeveless Sexy Camisole Tunic Tops,6,19-04-2011 11:26,12,17746.0,United Kingdom
567886,21931,Women's Casual Loose Knitted Basic Lightweight Swing Tunic Dress Long Sleeve Sweater Dress with Pockets,2,22-09-2011 15:18,37,12930.0,United Kingdom
581502,85116,Women's PhD Outdoor Light Pattern Mid Crew - Past Season,4,09-12-2011 10:51,35,15910.0,United Kingdom
551270,46776C,Women's Sexy Lace Trim Slip Shorts Yoga Bike Active Short Leggings,1,27-04-2011 12:35,20,15891.0,United Kingdom
C551015,22109,Women's Flowy Sleeveless Tunic Top for Leggings,2,26-04-2011 11:06,14,12753.0,Japan
581428,85132C,Women's Plus Size Casual Loose Pocket Long Dress Short Sleeve Plus Size Slit Maxi Dress XL-5X,12,08-12-2011 15:37,21,13404.0,United Kingdom
544943,22279,Womens Summer Long Sleeve Cardigan Sexy Maxi Dresses,1,25-02-2011 10:39,22,15845.0,United Kingdom
577296,22129,Women's Relaxed-Fit Side Elastic Tapered-Leg Jean,10,18-11-2011 12:47,19,17286.0,United Kingdom
575080,23084,Women's Oversized V Neck Fuzzy Sherpa Fleece Pullover Sweaters Jumper,1,08-11-2011 13:29,20,14676.0,United Kingdom
578096,23288,Yoga Waist REG/Plus Women's Buttery Soft Workout Gym Leggings,2,22-11-2011 17:26,25,12936.0,United Kingdom
C536828,21888,Womens Draped Wrap Tank Tops Halter Neck Chiffon Sleeveless Sexy Camisole Tunic Tops,1,02-12-2010 17:35,60,14264.0,United Kingdom
546684,84879,Women's Casual Loose Knitted Basic Lightweight Swing Tunic Dress Long Sleeve Sweater Dress with Pockets,12,16-03-2011 09:47,6,16152.0,United Kingdom
576851,21916,Women's PhD Outdoor Light Pattern Mid Crew - Past Season,3,16-11-2011 15:41,32,15967.0,United Kingdom
555626,22845,Women's Sexy Lace Trim Slip Shorts Yoga Bike Active Short Leggings,24,06-06-2011 11:55,7,16103.0,United Kingdom
578009,22759,Vintage Halter Swimsuit Monokini One Piece Swimwear Bathing Suits,12,22-11-2011 12:48,12,14467.0,United Kingdom
539043,22714,Amazon Brand - Core 10 Women's (XS-3X) Compression Racerback Sports Bra - No Removable Cups,10,15-12-2010 15:45,8,12928.0,United Kingdom
554415,22539,Women Plus Size Ruffles High Waisted Swimsuit Bikini Sets Bathing Suit,16,24-05-2011 12:10,20,18202.0,United Kingdom
569998,47580,"Womens Balconette Bra with Padded Straps, Collection Kamila",10,07-10-2011 08:12,12,12540.0,Spain
C575577,21272,Women's J2 Love Faux Leather Mini Skirt,1,10-11-2011 11:46,22,15597.0,United Kingdom
571939,21123,Shapewear Bodysuit Scoop Neck Tank Tops for Women Tummy Control Waist Trainer Vest Full Body Shaper,24,20-10-2011 09:40,18,16260.0,United Kingdom
566033,21557,Women's Casual V Neck Mesh Panel Blouse Tops 3/4 Bell Sleeve Shirt,2,08-09-2011 13:07,22,16031.0,United Kingdom
550819,21034,Women's Casual Floral Embroidered Bodycon Short Mini Skirt,1,20-04-2011 17:37,6,17530.0,United Kingdom
578821,22207,Women's Knit Sleep Short,2,25-11-2011 13:59,13,17389.0,United Kingdom
581397,20725,Women's Long Sleeve Chiffon Lightweight Maxi Sheer Duster Cardigan,1,08-12-2011 13:25,4,17668.0,United Kingdom
562046,22151,Sport Women's Solid Durafast Diamondback Workout Bikini,2,02-08-2011 10:34,27,12378.0,Switzerland
575512,22707,Women's Denim Bib Overall,24,10-11-2011 10:36,15,14121.0,United Kingdom
573588,82484,"Women's Activewear Lightweight Sports Jackets for Women (Track Style, S-3X)",12,31-10-2011 15:01,14,12588.0,Finland
560282,46138B,KIM+ONO Women's Kimono Robe Long - Watercolor Floral ,6,18-07-2011 08:21,26,14758.0,United Kingdom
556105,85099B,Casual Tops for Women Long Sleeve Mama Bear Shirts Folral Print Tunics,15,08-06-2011 16:39,21,13466.0,United Kingdom
C562041,20982,Women's Sexy 2 Piece Outfits Strap Crop Top Skirt Set Bodycon Mini Dress,12,02-08-2011 10:05,22,15120.0,United Kingdom
547056,21430,Cute One Piece Swimsuit with High Cut and Low Back for Women Bathing Suits,12,20-03-2011 12:25,3,16402.0,United Kingdom
568062,23344,Women's Casual Polka Dot Blouse Short Sleeve Top Shirt,2,23-09-2011 13:18,16,14014.0,United Kingdom
549984,21877,Women's Flamingo Print Cami and Plaid Shorts Pajama Set,10,13-04-2011 15:57,18,15147.0,United Kingdom
575050,82600,"Women's 8 Pack Stretch Cotton Panties, Assorted Colors",2,08-11-2011 12:14,9,16505.0,United Kingdom
555534,20685,Women Boho Long Sleeve Open Front Knit Cardigan with Pockets Bohemian Knitted Sweater Outwear Coat Tops,3,05-06-2011 12:12,19,14682.0,United Kingdom
540353,22649,Women's Drop Shoulder Knitted Color Block Textured Jumper Casual Sweater,4,06-01-2011 14:53,18,13764.0,United Kingdom
573007,23052,OBBUE Women's Vintage 5 Layered Tulle Tutu Puffy Ballet Bubble Skirt,1,27-10-2011 12:22,19,16009.0,United Kingdom
577048,23118,Women's Ultra Soft Body Tights,12,17-11-2011 13:50,13,13247.0,United Kingdom
579943,85099B,Women's Signature Lace Original Thong Panty,12,01-12-2011 10:38,22,13040.0,United Kingdom
571717,21481,Thermal Underwear for Women Fleece Lined Thermals Women's Base Layer Long John Set…,3,18-10-2011 17:10,37,14381.0,United Kingdom
569833,70007,Women’s Steampunk Victorian Blouse Half Sleeve Boho Off Shoulder Peasant Tops,1,06-10-2011 12:56,89,15306.0,United Kingdom
563566,22444,Two Piece Swimsuit Sexy V-Neck Ruffle Halter Backless Flyaway Tankini Suit,24,17-08-2011 14:25,36,13655.0,United Kingdom
567485,84952C,Women's Lush Leaves Print Cut Out Design One-Piece Swimsuit,5,20-09-2011 13:52,40,15026.0,United Kingdom
551979,22386,Summer Women's Short Sleeve Off Shoulder Tops Casual Shirt Blouses,12,05-05-2011 13:44,15,14199.0,United Kingdom
566041,22637,Women's Casual Short Sleeve Ruffle Bow Tie Blouse Top Shirts,4,08-09-2011 13:48,17,13814.0,Germany
571903,22083,Women's Casual Leopard Crew Neck Loose Fit Sweater Long Sleeve Slouchy Pullover Knitted Fuzzy Jumper Tops,1,19-10-2011 14:40,110,15754.0,United Kingdom
572189,23245,Women Strapless Ribbed High Cut Bandeau Bikini Set,6,21-10-2011 11:08,11,15286.0,United Kingdom
538800,20679,Womens Regular and Plus Size Skirt with Pockets Knee Length Ruched Flowy Skirt - Made in USA,1,14-12-2010 11:51,21,16458.0,United Kingdom
C577386,22241,Women's Poplin Short and Sleep Tee Set,12,18-11-2011 16:54,12,18276.0,United Kingdom
568905,POST,Simplee Women's Half Sleeve Elegant Hollow Out Party Lace A Line Mini Dress Gown,1,29-09-2011 13:30,18,14691.0,United Kingdom
563613,21098,Sport Women's Compression Racerback Sports Bra,1,18-08-2011 08:49,9,12688.0,Israel
572918,21213,Women's Spin Slip 10186,3,26-10-2011 16:43,19,14379.0,United Kingdom
