product_description,product_price
"Alfred's Basic Piano Library Theory Complete, Bk 1: For the Later Beginner",8
Jazz (Second Edition),41
Reel Music: Exploring 100 Years of Film Music (Second Edition),20
"Interior Design Reference Manual: Everything You Need to Know to Pass the NCIDQ Exam, 6th Ed",127
"Batman: The Definitive History of the Dark Knight in Comics, Film, and Beyond",67
Florals By Hand: How to Draw and Design Modern Floral Projects,7
"Professional Real Estate Development: The ULI Guide to the Business, 3rd Edition",77
Graphic Design School: The Principles and Practice of Graphic Design,22
Antigone (Hackett Classics),10
"The Fun and Relaxing Adult Activity Book: With Easy Puzzles, Coloring Pages, Writing Activities, Brain Games and Much More",7
Public Speaking: Choices and Responsibility,34
The Photograph as Contemporary Art (World of Art),18
The Beatles Get Back to Abbey Road,26
"Universal Methods of Design: 100 Ways to Research Complex Problems, Develop Innovative Ideas, and Design Effective Solutions",22
A Swear Word Coloring Book for Adults: Eat A Bag of D*cks,5
Music: A Social Experience,41
The Adobe Photoshop Lightroom Classic CC Book for Digital Photographers (Voices That Matter),30
Harryhausen: The Lost Movies,32
Graphic Design Solutions,25
Restoring Williamsburg,33
Eating Animals,9
Yves Saint Laurent,43
What We See in the Stars: An Illustrated Tour of the Night Sky,14
"Suzuki Viola School, Vol 1: Viola Part",7
"Dancing: The Pleasure, Power, and Art of Movement",29
The Wit and Wisdom of Downton Abbey (The World of Downton Abbey),13
The Star Wars Archives. 1977–1983,129
Nineteenth Century European Art (3rd Edition),64
"Classroom Management for Art, Music, and PE Teachers",11
"Blank Sheet Music Notebook: Black Cover, Music Manuscript Paper,Staff Paper,Musicians Notebook 8 x 10,100 Pages",5
"Conductor's Score (Accent on Achievement, Book 1)",69
New York School of Interior Design: Home: The Foundations of Enduring Spaces,32
"Guitar All-In-One For Dummies, Book + Online Video & Audio Instruction",24
Figure Drawing Atelier: An Instructional Sketchbook,17
Launching the Imagination,24
John Sloane's Country Seasons 2020 Deluxe Wall Calendar,12
A Feast of Ice and Fire: The Official Game of Thrones Companion Cookbook,20
"Heating, Cooling, Lighting: Sustainable Design Methods for Architects",22
Children and Their Art: Art Education for Elementary and Middle Schools,24
The Gashlycrumb Tinies,8
Avatar: The Last Airbender - The Rift,25
Daytripper,4
Vader's Little Princess,8
Compendium of Acrylic Painting Techniques,11
"""The Psalms in Color"" Inspirational Adult Coloring Book",9
Seizing the Light: A Social & Aesthetic History of Photography,28
The World of The Dark Crystal,40
The Medium is the Massage,6
"Picture This: How Pictures Work (Art Books, Graphic Design Books, How To Books, Visual Arts Books, Design Theory Books)",16
Johanna Basford 2020 Weekly Coloring  Planner Calendar,13
First 50 Songs You Should Play on Harmonica,11
Morpho: Anatomy for Artists,12
Acoustic Guitar Primer Book for Beginners: With Online Video and Audio Access (Acoustic Guitar Lessons),14
The Art of Watching Films,64
"Complete Guide to Bible Journaling: Creative Techniques to Express Your Faith (Design Originals) Includes 270 Stickers, 150 Designs on Perforated Pages, and 60 Designs on Translucent Sheets of Vellum",13
Draw the Circle Prayer Journal: A 40-Day Experiment,9
Secret Garden: An Inky Treasure Hunt and Coloring Book,9
"Notebook Doodles Super Cute: Coloring & Activity Book (Design Originals) 32 Adorable Animal Designs; Beginner-Friendly Relaxing, Creative Art Activities on High-Quality Extra-Thick Perforated Paper",7
A F*cking 2020 Calendar: Get Your Sh*t Together This Year- Includes Stickers!,13
Pooping Animals: A Funny Coloring Book for Adults: An Adult Coloring Book for Animal Lovers for Stress Relief & Relaxation,6
Summertime: George Gershwin's Life in Music,36
"WP249 - Scales, Chords & Arpeggios",5
Studio Series Artist's Tiles: White (75 pack),5
How to Read Music in 30 Days: Music Theory for Beginners - with exercises & online audio (Practical Music Guides),11
"Music: An Appreciation, Brief Edition- Standalone book",14
Drawing for the Absolute Beginner: A Clear & Easy Guide to Successful Drawing (Art for the Absolute Beginner),14
How to Draw Inky Wonderlands: Create and Color Your Own Magical Adventure,12
"Sing at First Sight, Bk 1: Foundations in Choral Sight-Singing",7
"Alfred's Basic Adult All-in-One Course, Book 3: Learn How to Play Piano with Lessons, Theory, and Solos (Alfred's Basic Adult Piano Course)",9
Overview: A New Perspective of Earth,21
Level 3B - Performance Book: Piano Adventures,4
Camera Lucida: Reflections on Photography,11
"Grid systems in graphic design: A visual communication manual for graphic designers, typographers and three dimensional designers (German and English Edition)",35
"Easy Classics to Moderns (Music for Millions, Vol. 17)",11
It's Recorder Time,4
PW21TP - Standard of Excellence Enhanced Book 1 - Trumpet / Cornet,10
"Understanding Architecture: Its Elements, History, and Meaning",19
Top 50 Praise & Worship: Easy Piano,14
Hungry Planet: What the World Eats,17
"Listening to Music (with Download, 1 term (6 months) Printed Access Card)",29
"Franz Wohlfahrt - 60 Studies, Op. 45 Complete: Schirmer Library of Classics Volume 2046 (Schirmer's Library of Musical Classics)",7
Walt Disney’s Disneyland,48
"To Selena, with Love: Commemorative Edition (Deckle edge)",11
Atlas of Human Anatomy for the Artist,13
Fundamentals of Machine Component Design,71
"WunderKeys Piano For Preschoolers: Book 1, 2nd Edition",12
Chanel: Fashion/ Fine Jewellery/ Perfume (Set of 3 Books) (Memoire),47
Walter Chandoha. Cats. Photographs 1942–2018,37
Instrumental Music Education,29
Art Since 1900: 1945 to the Present (Third Edition)  (Vol. 2),22
The Art of Metal Gear Solid I-IV,43
The House that Pinterest Built,38
And Tango Makes Three (Classic Board Books),7
Eating the Sun: Small Musings on a Vast Universe,11
Freddie Mercury: The Great Pretender: A Life in Pictures,29
Our Hearts Are in England,33
Position Pieces for Cello,8
"Alfred's Basic Piano Library Technic, Bk 1A",6
The Art of Gears 5,27
"The Power of Now: Power of Now: A Complete Practical Guide to Self-Freedom and Self-Discipline,Effect Eye Day Crawdads  Educated",12
Minimum Design Loads and Associated Criteria for Buildings and Other Structures (ASCE Standard - ASCE/SEI),153
"Peggy Dean's Guide to Nature Drawing and Watercolor: Learn to Sketch, Ink, and Paint Flowers, Plants, Trees, and Animals",13
"Construction Planning, Equipment, and Methods, Ninth Edition",38
Soundscapes: Exploring Music in a Changing World (Third Edition),17
Bruce Springsteen: The Stories Behind the Songs,23
"Alfred's Basic Piano Library Theory, Bk 2",6
"Creating Black Americans: African-American History and Its Meanings, 1619 to the Present",57
"Piano Adventures, Level 2A Set (4 Book Set, Lesson, Theory, Technique & Artistry, Performance Books)",31
Coloring Book For Adults: 100 Mandalas: Stress Relieving Mandala Designs for Adults Relaxation,5
Marjolein Bastin 2020 Deluxe Wall Calendar: Nature's Inspiration,13
Steven Universe: Art & Origins,21
Ogilvy on Advertising,19
Fabric for Fashion: The Swatch Book,77
"Tiny House: Live Small, Dream Big",12
Suzuki Cello School - Volume 2 (Revised): Cello Part,6
The NASA Archives. 60 Years in Space,90
Music in Theory and Practice Volume 2,103
Junior Hanon (Alfred Masterwork Edition),6
The Beatles Complete Chord Songbook,22
Studying Rhythm (What's New in Music),29
"Gardner's Art through the Ages: The Western Perspective, Volume I (with CourseMate Printed Access Card)",14
"Premier Piano Course Theory, Bk 1A",7
Cruel to Be Kind: The Life and Music of Nick Lowe,25
Accelerated Piano Adventures for the Older Beginner: Lesson Book 2,9
Mythomorphia: An Extreme Coloring and Search Challenge,10
Music Theory: From Beginner to Expert - The Ultimate Step-By-Step Guide to Understanding and Learning Music Theory Effortlessly,14
The Norton Anthology of Western Music (Seventh Edition)  (Vol. 3),50
Maybe Swearing Will Help: Adult Coloring Book,6
Drawing Essentials: A Complete Guide to Drawing,69
100 Left Hand Patterns Every Piano Player Should Know: Play the Same Song 100 Different Ways,17
Home Work: A Memoir of My Hollywood Years,21
"Orchestra Expressions, Book One Student Edition: Violin, Book & CD",8
Photo Therapy Motivation and Wisdom: Discovering the Power of Pictures,9
The Interior Plan: Concepts and Exercises,65
Paint by Sticker: Music Icons: Re-create 12 Classic Photographs One Sticker at a Time!,11
J.J. Pizzuto's Fabric Science Swatch Kit by Ingrid Johnson (2015-09-24),201
"Excursions in World Music, Seventh Edition (Volume 2)",31
The Art of Spirited Away,17
Rubank Elementary Method - Flute or Piccolo (Rubank Educational Library),5
Manga in Theory and Practice: The Craft of Creating Manga (1),14
Flashback: A Brief Film History (6th Edition),87
"String Explorer, Bk 1: Violin, Book & Interactive CD",7
Framed Ink: Drawing and Composition for Visual Storytellers,22
Alfred's Basic Piano Course: Lesson Book - Level 3,7
Born to Ice,77
"Graphic Design: A New History, Third Edition",52
The Real Book - Volume I: Bass Clef Edition,22
GP661 - Fundamentals of Piano Theory - Level 1,6
Love Affairs with Houses,26
"A Handbook of Diction for Singers: Italian, German, French",18
Public Speaking (11th Edition),35
Life Of The Wild: A Whimsical Adult Coloring Book: Stress Relieving Animal Designs,12
Magicians of the Gods: The Forgotten Wisdom of Earth’s Lost Civilization,0
Art of Coloring: Disney Villains: 100 Images to Inspire Creativity and Relaxation,12
Drawing Dragons: Learn How to Create Fantastic Fire-Breathing Dragons,8
The Moth Presents Occasional Magic: True Stories About Defying the Impossible,17
The Filmmaker's Eye: Learning (and Breaking) the Rules of Cinematic Composition,31
"1,500 Color Mixing Recipes for Oil, Acrylic & Watercolor: Achieve precise color when painting landscapes, portraits, still lifes, and more",14
Cat Page-A-Day Gallery Calendar 2020,17
"Mandala Coloring Book for Kids: Big Mandalas to Color for Relaxation, Book 1",4
"Practical Method for Beginners, Op. 599: Schirmer Library of Classics Volume 146 Piano Technique",6
A Prairie Devotional: Inspired by the Beloved TV Series,16
"50 SPIRAL MANDALAS: A Thrilling Mandala Coloring Book, Featuring Helical Mandala Art, Whirl Shaped Designs, and Vortex Mandalas with Swirling Elements, and Curled Details",4
Light Science & Magic: An Introduction to Photographic Lighting,50
Creative Haven Christmas Color by Number (Creative Haven Coloring Books),7
Believe Adult Coloring Book (31 stress-relieving designs) (Studio: Artists' Coloring Books),3
Hamilton - Easy Piano,13
Living with Art,77
Cabin Porn: Inside,25
"Accent on Achievement, Book 2: B Flat Trumpet",8
Speak with Distinction: The Classic Skinner Method to Speech on the Stage,39
Balance (Angie's Extreme Stress Menders),11
"Two Knotty Boys Showing You The Ropes: A Step-by-Step, Illustrated Guide for Tying Sensual and Decorative Rope Bondage",14
Geometric Dimensioning and Tolerancing,92
Free S**t,17
How To Make It in the New Music Business: Practical Tips on Building a Loyal Following and Making a Living as a Musician,27
"The Tree Book: Superior Selections for Landscapes, Streetscapes, and Gardens",48
"2020 Planner Weekly and Monthly: Jan 1, 2020 to Dec 31, 2020: Weekly & Monthly Planner + Calendar Views | Inspirational Quotes and Navy Floral Cover | ... December 2020 (2020 Pretty Simple Planners)",5
Interior Design: Fourth Edition,0
Professional Idiot: A Memoir,10
My First Ukulele For Kids: Learn To PLay: Kids,23
Cabin Porn: Inspiration for Your Quiet Place Somewhere,12
The Lost Art of Handwriting: Rediscover the Beauty and Power of Penmanship,10
PW21CL - Standard of Excellence Enhanced Book 1 - Clarinet,20
Gardner's Art Through the Ages: A Global History: 1,59
Hunks & Heroes: Four Decades of Fashion at GQ,13
Gendered Lives,11
Instant Calm: 2-Minute Meditations to Create a Lifetime of Happy,15
Disney Dreams Collection Thomas Kinkade Studios Disney Princess Coloring Poster Book,39
Art in Theory 1900 - 2000: An Anthology of Changing Ideas,8
Essentials Fashion Sketchbook (366 Figure Templates to create your own designs!) Fashion Sketchpad,27
"Somebody to Love: The Life, Death, and Legacy of Freddie Mercury",14
PW21FL - Standard of Excellence Enhanced Book 1 - Flute,9
A Dozen a Day Preparatory Book - Spanish Edition,4
26 Italian Songs and Arias: An Authoritive Edition Based on Authentic Sources [Medium / High] (Italian and English Edition),9
Please Kill Me: The Uncensored Oral History of Punk,7
Pretty Simple Planners 2019 - 2020 Planner Weekly and Monthly: Calendar Schedule + Academic Organizer | Inspirational Quotes and Gingham Cover | July ... July 2020 (2019-2020 Pretty Simple Planners),7
Statics and Strength of Materials for Architecture and Building Construction (4th Edition),33
Typographic Design: Form and Communication,21
"Coloring Books for Adults Relaxation: Swear Word Animal Designs: Sweary Book, Swear Word Coloring Book Patterns For Relaxation, Fun, and Relieve Your Stress (Volume 5)",5
Who Was Leonardo da Vinci?,5
"Alfred's Kid's Guitar Course 1: The Easiest Guitar Method Ever!, Book & Online Audio",13
"Look Closer, Draw Better: Expert Techniques for Realistic Drawing",15
Horror Stories: A Memoir,25
Jazz Styles (11th Edition),41
The Diary of Anne Frank,8
Technical Theater for Nontechnical People,21
"From the Land: Backen, Gillam, & Kroeger Architects",56
"Sound Innovations for String Orchestra -- Sound Development: Violin, Book & Online Media",8
A Sense of Direction: Some Observations on the Art of Directing,13
USA TODAY Crossword 3: 200 Puzzles from The Nation's No. 1 Newspaper (Volume 21) (USA Today Puzzles),8
Nonverbal Behavior in Interpersonal Relations (7th Edition),113
Blank Comic Book (Draw Your Own Comics): A Large Notebook and Sketchbook for Kids and Adults to Draw Comics and Journal,5
It Only Took 9 Years To Be This Awesome: A Journal And Sketchbook For 9 Year Old Girls,6
Public Relations Writing and Media Techniques,49
The Greatest Showman: Music from the Motion Picture Soundtrack,13
Beetlejuice: Handbook for the Recently Deceased Hardcover Ruled Journal,17
"The Fashion Sketchpad: 420 Figure Templates for Designing Looks and Building Your Portfolio (Drawing Books, Fashion Books, Fashion Design Books, Fashion Sketchbooks)",14
"Strictly Strings, Bk 1: Violin",6
"Game of Thrones: The Costumes, the official book from Season 1 to Season 8",52
Avatar: The Last Airbender--Smoke and Shadow Library Edition,20
Adobe Photoshop CC for Photographers 2018,48
"Sketchbook: Cute Unicorn Kawaii Sketchbook for Girls: 100+ Pages of 8.5""x11"" Blank Paper for Drawing, Doodling or Sketching (Sketchbooks For Kids) (Volume 1)",6
Cursive Handwriting Workbook For Kids: Cursive for beginners workbook. Cursive letter tracing book. Cursive writing practice book to learn writing in cursive (Beginning cursive handwriting workbooks),6
The Inheritance (Faber Drama),12
101 Design Methods: A Structured Approach for Driving Innovation in Your Organization,19
The Oxford History of Western Music,115
"America on Film: Representing Race, Class, Gender, and Sexuality at the Movies, Second Edition",22
Vogue: The Covers (updated edition),32
Themes of Contemporary Art: Visual Art after 1980,24
Beige Is Not a Color: The Full-Spectrum World of Carlos Mota,58
Argumentation and Debate,41
The Architecture Student's Handbook of Professional Practice,25
Harry Potter Crochet (Crochet Kits),17
Oresteia,12
How To Draw Animals For Kids: A Fun and Simple Step-by-Step Drawing and Activity Book for Kids to Learn to Draw,6
Led Zeppelin by Led Zeppelin,46
Structures: Or Why Things Don't Fall Down,18
Essential Elements for Recorder Classroom Method - Student Book 1: Book Only,5
Neon Genesis Evangelion: TV Animation Production Art Collection,27
"Landscape Graphics: Plan, Section, and Perspective Drawing of Landscape Spaces",22
Working in Groups (6th Edition),28
The Art of Howl's Moving Castle,15
"Women, Art, and Society",10
Thomas Kinkade Studios: Disney Dreams Collection 2020 Engagement Calendar,7
Little Book of House Plants and Other Greenery,16
"Making and Breaking the Grid, Second Edition, Updated and Expanded: A Graphic Design Layout Workshop",92
Film Art: An Introduction,56
The Big Book of Chic (Classics),8
"Sound Innovations for String Orchestra, Bk 1: A Revolutionary Method for Beginning Musicians (Viola), Book & Online Media",1
Bibliophile: An Illustrated Miscellany,7
No Exit and Three Other Plays,6
Hanon: The Virtuoso Pianist in 60 Exercises,6
Level 3B - Theory Book: Piano Adventures,19
Japanese Cooking: A Simple Art,24
"Rolling Stone Easy Piano Sheet Music Classics, Vol 1: 39 Selections from the 500 Greatest Songs of All Time (<i>Rolling Stone</i>(R) Easy Piano Sheet Music Classics)",7
Shortcuts to Hit Songwriting: 126 Proven Techniques for Writing Songs That Sell,21
"Cute Animals: An Adult Coloring Book with Fun, Easy, and Relaxing Coloring Pages for Animal Lovers",6
"Quadrivium: The Four Classical Liberal Arts of Number, Geometry, Music, & Cosmology (Wooden Books)",16
"The Milk Street Cookbook: The Definitive Guide to the New Home Cooking, Including Every Recipe from Every Episode of the TV Show, 2017-2020",28
Inspirational Quotes: An Adult Coloring Book with Motivational Sayings and Positive Affirmations for Confidence and Relaxation,6
The Art of Steven Universe: The Movie,13
"Geninne Zlatkis 2019 - 2020 On-the-Go Weekly Planner: 17-Month Calendar with Pocket (Aug 2019 - Dec 2020, 5"" x 7"" closed)",13
"Illustrated Cabinetmaking: How to Design and Construct Furniture That Works (Fox Chapel Publishing) Over 1300 Drawings & Diagrams for Drawers, Tables, Beds, Bookcases, Cabinets, Joints & Subassemblies",15
"Letter Tracing Books for Kids Ages 3-5: Unicorn Handwriting Practice, Letter Tracing Book for Preschoolers, Handwriting Workbook for Pre K, ... Tracing Books for Toddlers (Alphabet Tracing)",5
Music for Sight Singing,112
"Tangle All Around The World: Tangle Starts, Artangleology",14
W62TB - Tradition of Excellence Book 2 - Trombone,10
Comprehensive Aural Skills,55
Beyond Design: The Synergy of Apparel Product Development,53
